key,time,commitTime,PythonfileNum,pythonFile
#1115,2018-12-18 21:20:08,2018-12-18 13:20:07,9,"['onmt/inputters/audio_dataset.py', 'onmt/inputters/dataset_base.py', 'onmt/inputters/image_dataset.py', 'onmt/inputters/inputter.py', 'onmt/inputters/text_dataset.py', 'onmt/translate/translation_server.py', 'onmt/translate/translator.py', 'preprocess.py', 'translate.py']"
#1114,2018-12-15 18:46:30,2018-12-15 18:46:30,16,"['onmt/inputters/__init__.py', 'onmt/inputters/audio_dataset.py', 'onmt/inputters/dataset_base.py', 'onmt/inputters/image_dataset.py', 'onmt/inputters/inputter.py', 'onmt/inputters/text_dataset.py', 'onmt/model_builder.py', 'onmt/modules/copy_generator.py', 'onmt/tests/test_models.py', 'onmt/tests/test_preprocess.py', 'onmt/train_single.py', 'onmt/trainer.py', 'onmt/translate/translation.py', 'onmt/translate/translator.py', 'onmt/utils/loss.py', 'preprocess.py']"
#1103,2018-12-11 13:17:59,2018-12-11 13:17:59,7,"['onmt/inputters/audio_dataset.py', 'onmt/inputters/dataset_base.py', 'onmt/inputters/image_dataset.py', 'onmt/inputters/inputter.py', 'onmt/inputters/text_dataset.py', 'onmt/train_single.py', 'onmt/translate/translator.py']"
#1102,2018-12-10 07:59:54,2018-12-10 07:59:53,7,"['onmt/inputters/audio_dataset.py', 'onmt/inputters/dataset_base.py', 'onmt/inputters/image_dataset.py', 'onmt/inputters/inputter.py', 'onmt/inputters/text_dataset.py', 'onmt/tests/test_preprocess.py', 'preprocess.py']"
#1098,2018-12-09 19:25:37,2018-12-09 19:25:37,4,"['onmt/inputters/dataset_base.py', 'onmt/inputters/inputter.py', 'onmt/train_single.py', 'preprocess.py']"
#1057,2018-11-25 12:41:33,2018-11-25 12:41:32,4,"['onmt/modules/__init__.py', 'onmt/modules/copy_generator.py', 'onmt/modules/sparse_losses.py', 'onmt/utils/loss.py']"
#1054,2018-11-13 18:59:45,2018-11-13 19:59:44,2,"['onmt/utils/report_manager.py', 'preprocess.py']"
#1052,2018-11-12 15:31:32,2018-11-12 16:31:31,6,"['onmt/decoders/transformer.py', 'onmt/encoders/transformer.py', 'onmt/model_builder.py', 'onmt/modules/__init__.py', 'onmt/modules/position_ffn.py', 'onmt/modules/util_class.py']"
#1050,2018-11-12 16:06:27,2018-11-12 16:06:27,3,"['onmt/modules/sparse_activations.py', 'onmt/modules/sparse_losses.py', 'onmt/opts.py']"
#1049,2018-11-13 20:19:56,2018-11-13 20:19:55,3,"['onmt/decoders/ensemble.py', 'onmt/opts.py', 'onmt/translate/translator.py']"
#1043,2018-11-13 18:58:24,2018-11-13 19:58:23,2,"['onmt/translate/beam.py', 'onmt/translate/translator.py']"
#1036,2018-11-05 10:54:15,2018-11-05 11:54:14,2,"['onmt/decoders/ensemble.py', 'onmt/translate/translator.py']"
#1034,2018-11-02 23:48:55,2018-11-03 00:48:55,2,"['onmt/decoders/ensemble.py', 'onmt/decoders/transformer.py']"
#1023,2018-11-02 10:37:29,2018-11-02 11:37:28,8,"['onmt/decoders/cnn_decoder.py', 'onmt/decoders/decoder.py', 'onmt/decoders/ensemble.py', 'onmt/decoders/transformer.py', 'onmt/models/model.py', 'onmt/tests/test_models.py', 'onmt/trainer.py', 'onmt/translate/translator.py']"
#1021,2018-11-02 10:41:34,2018-11-02 14:32:51,3,"['onmt/train_single.py', 'onmt/translate/translator.py', 'train.py']"
#1020,2018-11-03 08:03:32,2018-11-03 09:03:31,2,"['onmt/inputters/text_dataset.py', 'onmt/translate/translator.py']"
#1005,2018-10-24 19:13:06,2018-10-24 21:13:05,4,"['onmt/__init__.py', 'onmt/opts.py', 'preprocess.py', 'setup.py']"
#998,2018-10-24 13:52:11,2018-10-24 15:52:10,3,"['onmt/model_builder.py', 'onmt/opts.py', 'onmt/utils/optimizers.py']"
#994,2019-02-09 16:17:23,2019-02-09 11:17:22,6,"['onmt/tests/test_beam.py', 'onmt/tests/test_beam_search.py', 'onmt/translate/beam.py', 'onmt/translate/beam_search.py', 'onmt/translate/penalties.py', 'onmt/translate/translator.py']"
#990,2018-10-24 16:34:56,2018-10-24 17:34:55,2,"['onmt/inputters/inputter.py', 'tools/create_vocabulary.py']"
#983,2018-10-11 08:52:06,2018-10-11 10:52:05,3,"['onmt/__init__.py', 'preprocess.py', 'setup.py']"
#976,2018-10-08 18:00:52,2018-10-08 20:00:52,4,"['onmt/model_builder.py', 'onmt/opts.py', 'onmt/translate/translator.py', 'preprocess.py']"
#759,2018-10-05 21:03:29,2018-10-08 20:00:52,19,"['onmt/model_builder.py', 'onmt/opts.py', 'onmt/translate/translator.py', 'preprocess.py', 'onmt/encoders/audio_encoder.py', 'onmt/encoders/cnn_encoder.py', 'onmt/encoders/image_encoder.py', 'onmt/encoders/mean_encoder.py', 'onmt/encoders/rnn_encoder.py', 'onmt/encoders/transformer.py', 'onmt/inputters/__init__.py', 'onmt/inputters/audio_dataset.py', 'onmt/inputters/inputter.py', 'onmt/models/model.py', 'onmt/tests/test_models.py', 'onmt/tests/test_preprocess.py', 'onmt/train_single.py', 'onmt/trainer.py', 'onmt/utils/loss.py']"
#746,2018-09-03 12:02:38,2018-09-03 13:52:10,3,"['onmt/inputters/inputter.py', 'onmt/modules/copy_generator.py', 'onmt/trainer.py']"
#6,2017-02-28 12:40:35,2019-01-23 15:23:17,4,"['onmt/inputters/audio_dataset.py', 'onmt/inputters/image_dataset.py', 'onmt/inputters/inputter.py', 'onmt/inputters/text_dataset.py']"
